PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76
e25_SI-2	10.0545643315248	47.8999118285377	50.1147460957207	11.3213192443098	56.0985710400321	13.66970062154	2.43877638415848	4.88953765720829	-1.82028487838088	30.2086499797472	13.6716964015043	31.509038574937	-11.6598110026081	-10.8537982180068	-33.6768581158891	-8.2846271364786	7.63617929794642	2.43742591663957	-5.66725344224625	-5.66274732058845	15.5345306930019	-6.98345278782357	1.41325735349062	-6.33087757942346	2.24585420666674	8.75956490153387	-3.92717682997891	1.33384090328666	5.88846486074771	4.13334728104677	11.8380163782269	0.115625263456924	-5.63015519532365	13.0376033328054	5.0209378140782	8.14361919232471	-14.1211712514169	-6.97901407357176	1.6594417194774	-23.0438671309986	3.51579508350953	-12.1925296652018	9.9139528105471	16.5360083038097	-5.19294727945946	4.98232020404283	-0.855951527823917	-10.3548040615958	2.14763158284601	1.85406508086775	15.633802656844	-14.8586866808519	-0.036236400429485	8.12835936683361	-1.89997522569697	-2.02356068225652	1.39115305056184	0.329570554242204	-7.32703828165704e-14	-2.66156657802684e-14	-4.03894040608421e-14	-7.76947950420492e-14	2.49561656062713e-14	-2.65013163323891e-14	-7.92660208304152e-14	9.62786707997543e-14	4.2472698535273e-14	-2.55709082380706e-15	-4.4915243399557e-14	1.15264080832039e-13	1.90192913501752e-13	-5.05582988669095e-14	7.92038147307689e-14	8.98559113400588e-14	-1.66099772824779e-14	-1.32784408468645e-14
e25_SII-2	-3.67486509004373	-24.0270933699258	8.10894877452279	-1.3493020712424	1.56427137177211	2.28123149196711	-15.8954297949046	-11.0363086316281	6.45426419199275	-2.37525786067527	-8.77689682394644	4.1694145231338	-7.6143588106464	-7.402139676815	-1.5824792380687	2.64586000997542	5.93737810284909	1.95220329403549	-6.10089816080442	0.172393220237613	1.16007235617802	-7.97728947796226	-11.723975336433	9.32131370968421	-4.35872428646046	3.47145247598906	-8.62200445237298	3.89143112192208	0.111698470972285	-4.73118406269426	-5.22740224776299	10.3956235572105	5.01037854682069	11.167474524908	-8.32776353763759	5.72228441563288	17.7929793107991	-13.5462269755552	11.9843978610128	4.04305315928677	-3.1402023540271	11.3206192200216	3.98461284864245	8.44180932816409	9.58799137127314	8.68507382795503	9.91491561216315	-5.46006003852444	-5.86979381627382	1.69602826342081	-10.8742445998119	-15.6854236367473	-14.4365106130099	-10.986023701042	-17.3244070037734	-22.592874862954	-32.1356062877418	21.8547662264207	-2.23146154332277e-14	2.80302175784466e-14	3.18072391342072e-14	-5.38675007377698e-15	7.14150960590132e-14	6.57752931981781e-15	2.82482370828063e-14	-2.36436087722169e-13	-8.20493304375114e-14	-1.48751995963925e-14	-5.42747270737554e-14	3.18988542177823e-14	6.88628841449823e-14	6.2700821097661e-14	3.29135996885929e-14	5.34246583604181e-14	-7.20625815964215e-14	1.5069325995376e-14
e25_SIII-2	-1.51155739573761	-61.9174178831362	-4.25294133491142	-4.5003468600436	39.8161342274385	8.38693464065822	-22.8938369292186	20.8454092096299	-30.5555686286493	12.7362836591232	-8.47404680883669	15.3966551138403	-2.85505166430864	3.36575516098313	-1.97901618963419	-3.41665028306991	-1.85283449595647	6.15748896156801	-5.09945393216526	-6.72734371546571	8.71980176011317	0.37737189582541	-8.04178642267443	5.39290345395277	0.307425098051852	9.04187418828896	-5.32073957231957	11.3667021275392	11.0806052407165	-5.54762584000343	3.66805213499604	18.0858528166293	-1.37329098794754	-4.42365312458708	-4.09008362735611	-5.45294180361454	9.13482365287875	-1.0003173707073	-7.77231643304895	21.6917141413298	11.3906465752941	12.8881557280129	-3.72936666244703	-17.9710828529806	8.06689979480966	4.36790470452287	6.64670889762054	3.0458688617032	12.6343666553588	-6.38271285817965	-0.567098453523559	-8.4731009045428	-5.43761396083411	-3.11718666698356	-17.2773679242054	6.72051283758006	21.4962367609269	-5.72485741282397	1.46225045960513e-13	4.01734716456645e-14	2.732349936585e-13	8.4740374439729e-14	1.57144262880049e-15	3.0160444454419e-14	2.06258621293642e-14	-6.91720986045752e-16	-2.76373433687194e-14	1.83680111051632e-14	-4.0687939129036e-14	1.32357232812685e-14	-5.5650796471074e-14	-2.58328514829431e-14	-2.79524938352066e-14	-4.95751443368997e-15	-1.58206781009085e-14	-9.37357830244068e-15
e26_SI-2	93.235264234777	-7.34538103361062	18.5307378202175	-16.0649167827538	4.79669196714324	-10.1372593669868	-3.85575922598004	-18.2130318341158	-0.608941062653503	1.3483040101895	-25.2927145580089	17.1502766312231	-4.70953266888565	-8.39016397012096	-5.17189546757886	36.9984235797662	12.0608204561734	-16.0014316730558	30.6871824827712	-4.47068707089366	-4.90890492224888	-14.2810732820226	32.4721568892828	-8.36440877504594	5.00378482332767	-31.1957166904701	-2.61044704660023	-8.1866930194934	4.48251001069341	12.183217550297	11.5711600444627	4.07513255032545	-9.19766390824468	18.9352258828087	-9.16800666049111	11.0783927257594	8.93564314529444	3.49933018008394	7.09285290677378	-1.10944695034851	-2.4524211318291	14.1502633737929	1.51155748168862	-9.97302671360941	0.193129802426768	2.86156064020361	0.788980976383393	4.2788668170087	1.62840916928701	-2.81168123680773	1.20671909202315	5.2956302363599	-2.25758945973682	-0.252719039729125	-0.776555987033004	3.61333935440032	3.25538626658789	-1.92956341566775	3.29319904679437e-14	-4.76308310284543e-15	1.65966415957564e-14	9.49986617149179e-14	-1.42737384412062e-14	-1.13791354811044e-14	6.19556489445117e-15	2.45029690981724e-16	4.80272288952421e-14	-3.52051287427768e-15	1.64497322013846e-14	1.15380795195907e-14	-1.84973564243407e-14	1.14925430283463e-17	-5.463115853796e-14	-1.35742111995185e-15	-1.82319437325162e-14	-2.04484866539456e-14
e26_SII-2	123.059895713864	-19.3978207281081	-25.220896981398	-16.1060634240077	24.8237515094368	-3.15169720066457	20.7622588665189	6.89158528697426	7.38067838404126	-12.8223407871272	-34.7757383812411	0.360013933365206	10.2628931188383	5.39618856021874	4.8779110492249	16.326866115163	10.1238312435028	14.7841102124329	9.27939767847638	2.92135215966952	-10.0117635394382	-18.2432941848905	-1.52149508540828	12.3360587868335	-2.18291884731474	23.8354727791428	5.98035793211073	11.9892063797898	13.3997102340119	-19.7412815649087	-2.31360222053392	-0.579912668087823	-0.458375493640474	-18.3124912037077	20.8291241787083	-19.3318400728982	-6.54680020677469	0.350080159008066	-1.96970674254173	-5.02680772903414	3.0091200923695	-16.232811121611	-0.757574946119361	11.0646159057352	-0.742315130698326	2.30836603152194	2.23924320531278	-6.80302927038029	-3.15691835279238	9.50048508987234	-4.99677963354669	-2.26521974250508	3.72701520940611	-0.463099850832465	2.95315866137905	-5.22183959049801	-1.56279377731768	0.539358867216932	2.08380188104762e-13	-1.28281445795769e-13	5.2730389499267e-14	3.85065243579952e-14	1.48877438155282e-13	1.97438961881125e-13	3.41653788593632e-15	8.23798494697936e-14	-1.05285138246591e-13	-5.8360976641636e-14	9.6862188408986e-14	-1.20837584730027e-14	-5.56221735337203e-14	-6.63787601273835e-14	-1.49982565429696e-14	3.04090520125699e-14	1.90404116084952e-13	-7.928553646952e-15
e26_SIII-2	56.3531535421403	-47.158678396565	-18.7753270740242	19.6848423090532	55.4423748004652	21.7349404198912	-0.207404463973189	1.91874964452153	4.46744699704413	-13.6615722415359	-2.32504323198303	7.37028086548852	14.7598496619316	-4.28279555408029	20.5019661469935	-21.2021318913678	-12.4647200704014	-12.3296971739191	-19.9073276435158	18.4020298153012	20.215406679522	2.47421503172132	20.499974543792	11.6206508493259	-6.6461379174866	-12.9907644828695	7.67500602602769	-5.24246703917948	-19.6214869137871	9.62726019245408	-13.467911345361	-28.9478521179353	9.33349869598258	-8.28868912433975	-9.69768745724786	12.3802287766573	-3.89040900516856	-20.7054727925455	-1.68083969476501	-6.00902140774241	-8.78651338908362	6.81653688560528	-5.22119064771477	-2.32555435869705	-2.67319593295576	-1.5614932301615	1.26757170457961	2.55762556578701	-1.3078041913273	3.60228788271706	-2.23292337848764	5.61950817851406	0.989635725440573	2.2087155629451	-2.92197954884171	-1.75249626398846	-0.325842318587665	-0.0401053398588973	-9.64159307947909e-15	-1.09631108444891e-13	2.60820553522889e-14	6.04772308621104e-14	2.98528562980849e-14	5.8528485877285e-15	1.67487551605561e-14	5.04804531509251e-15	-5.80052499088435e-14	-1.14745777983483e-13	4.29125051465418e-14	3.40228062736814e-14	-1.70150352141185e-14	1.92922934572071e-14	-3.39056853339986e-14	1.46055043059867e-14	1.22878270059079e-13	-8.71872019025943e-15
e27_SI-2	78.2119840605741	-9.14401753674632	-18.3519601949269	-31.792474433504	-22.6822175151111	-16.0517414746691	-16.7584127901682	13.5284044062778	33.4622645100521	48.7127100466479	-1.41587366854822	-6.28160103745244	-4.83557998064968	22.5938216144519	-8.7897146492814	1.73540561657773	6.48946521560669	14.5280690521765	-7.94263421030835	-30.7228630879305	14.2817972746906	2.51640817971899	-22.2423332880815	-1.90510677790043	-9.45604661913357	3.45638243503861	-17.3228137597569	21.9558226166206	-11.9185302868656	0.417443744021649	-7.50403234502783	-14.4506543193029	10.6486782529266	6.26261840055993	-4.5088258391229	23.8734219959364	-9.31512737684485	-6.63582620434816	-4.00379451137313	1.78419836523938	-5.11834844272821	1.75971907235446	-8.67440173330056	-5.87929053806784	-5.10977637130985	-2.39382274187422	-7.20530454554008	6.04186707258921	0.196539379063993	-6.05285823896658	0.930048985781437	11.744722463758	-1.73149289004162	1.65230411735283	0.425811037259474	3.25939121738585	-1.06762007407226	1.4021976631617	-9.62446268515382e-14	2.15384842258562e-13	-4.60836609757903e-14	9.51828676640232e-14	-8.72745885976967e-14	9.47616822250669e-14	-5.74620646204282e-14	2.69029590271863e-14	6.65553766612814e-14	-1.2630803521152e-13	7.40286738160068e-14	-1.88410729075675e-13	2.0583274668029e-13	7.73347315005668e-14	1.96186457650151e-13	2.45303452030277e-14	1.66820767269482e-13	2.74252192136726e-13
e27_SII-2	-33.7560409743656	-27.6569983083311	4.89019459952071	-1.49974981302662	6.33628497081704	6.19577486702275	7.2277743898006	10.4339347388319	8.64539135485469	-1.3907849530826	-2.47935832414745	5.73621529669973	14.8006333259682	-4.01870739692827	-1.27674031365113	8.40341389133989	10.2187938488014	-6.07415035153078	17.5167464650502	0.423289698348413	-1.91099253915391	26.0357557385739	0.341317955907685	-2.8691034216093	-25.9833643365743	-5.63928396611073	-6.59834323173106	-11.4862138438156	9.98192702920246	-7.25755038193303	16.4241128122219	5.75426606233998	20.6766287707248	-4.38966293479141	5.01668822198225	30.6875868098476	10.988806820879	-8.98815298185365	2.20408544802288	12.6626031066123	26.0090248625936	-10.033541241085	-31.044053716626	14.9349970966	-2.06121668440938	11.857018148176	11.4275981574875	-4.79884678129832	-0.270368401446565	14.2101232178496	0.0474526683627817	-0.545114634392661	13.3165839332141	6.97647662829497	10.2843570039135	4.29500458381481	-4.87931282782572	-2.2547969264283	-1.09016528443417e-13	2.42233140555596e-13	-6.85168881266879e-14	-2.3807019723654e-14	2.66773690811573e-13	-7.72598673405567e-14	6.33174068731535e-17	5.54272339831074e-14	5.13422583527795e-14	1.17744030671274e-13	-3.80427026686059e-14	1.49229044919819e-14	-3.80181996995077e-14	4.75227496243846e-15	-8.11874981306027e-15	3.02363928166016e-14	-3.49134783583782e-14	-9.83067793836057e-15
e27_SIII-2	26.6904640716985	69.6252149210184	48.4348408133208	-9.06818130723275	-36.6159555916272	102.962741629224	-35.6005493301337	31.9944115108317	2.67086741582808	-17.1000138300721	-27.9730098002582	2.8588287560213	16.8432430835348	8.08865961151835	10.167166525069	1.87760994726341	-4.90496512788172	-2.76359906371	-2.36100550828493	-7.79689407366773	2.58001623447389	3.67179484983845	-1.21827168807522	0.523387632944147	0.440299474620396	-0.0599301477682368	-1.51566602988206	1.31770982483515	0.392845811377142	-0.0735296906423825	3.29249424747072	0.839042914239581	-3.18367926225078	-1.01039247409417	-0.175061648910831	0.485692820792144	-1.45354486119491	-0.0362462230200259	0.239928961157763	-0.10106766507028	-0.948881610828238	-0.123158842880463	0.0836222239862726	-0.475933139024181	0.433359179132132	1.41612434404587	0.156246570731053	0.408500978485608	1.00067686994635	-2.14633420492911	-1.30244044305391	-0.22674578963256	-0.302190394389739	-0.778376170178438	-1.2060011372018	0.820566310814195	0.181545631407695	0.0476101041516615	-7.07199056260155e-14	-1.50515101819898e-13	-4.44107912337538e-14	5.90661417346205e-14	7.5805464336276e-14	-6.1077499394907e-14	-3.62344702853346e-14	2.94584235477346e-14	2.92062381224145e-14	-6.98370669020149e-14	-5.33427468862868e-17	-1.20115587398315e-13	1.3846085736291e-13	1.02564441314956e-14	2.80817713917483e-14	4.06125870780483e-15	-5.6542878018595e-14	-3.75758452131336e-14
e28_SI-2	-18.5063881288685	-47.0977730018558	30.7787495369645	36.6422104490053	9.73633963515129	0.63300638764155	5.3803145883422	-2.78230019548121	12.8391659540008	5.97470207609649	-11.4421395482764	14.9783380873496	20.1569927471166	-7.47783332368308	8.74818320127025	-9.52006767608444	-6.26192176279887	-5.3198409682936	6.90879510789297	-29.6809040260745	-5.73198498966445	25.7248503077485	0.201010004238874	-9.91245616478679	-1.99750941154457	-11.3905483875242	18.8908035884421	-23.8217348248758	21.7663580336098	-3.85989594886588	-9.71989982039093	12.3110630888342	-13.5580893916068	-9.92092822267291	-7.03713409305212	-14.3250584918492	2.01432968854842	12.7336710167847	-18.4426464230364	-18.9607912710421	-0.0970298111044597	12.5284168486483	8.95071524129194	17.8457617378253	13.3282457110085	-1.73506704550327	-12.7224420186486	-3.96757824558635	-10.6116130947765	2.88134728630675	-15.8242209455277	3.32371073885285	2.51597342680058	1.70424861098847	-7.1489939333795	-7.59430025489954	0.252876834406817	-4.06048314157945	-6.50180864009142e-14	-3.431033940033e-13	-1.45463746300048e-14	-3.13532836845876e-14	1.53709564607724e-13	-1.37659903007986e-13	8.40347756658755e-14	-6.68562427641461e-14	-3.60831427671099e-14	2.34612730718592e-13	-7.15949109893199e-14	3.39948094630824e-13	-3.09201882847665e-13	-9.07444692305193e-14	-2.84276013915851e-13	3.75692044748271e-14	-2.17397063892455e-13	-3.76336223469054e-13
e28_SII-2	68.4953526893902	-14.6098857859388	26.9393376625885	41.108778527944	-44.3237127059308	-11.9261762770955	-39.7955070443508	-29.7946338829376	0.66281496998623	11.8288088960306	-22.5793009529429	19.176812735416	-31.8564658566126	-19.1783954738773	-15.1721190955404	-30.7257444090547	-16.8533099604924	7.16827392483929	0.122498059409473	21.7936605076051	9.43084940533476	-8.52384168045727	-7.46154770966462	-12.8932748111949	6.70551417469982	17.3150631588572	25.9598188561063	-10.6158814643366	-4.28693255200569	5.60984963253265	-5.8600155722075	0.0766898144958645	1.0386897163765	-9.34493792016602	13.8722671214382	-2.77637809130919	-4.29063997401407	5.56763158114794	5.51607615389196	5.34888089205656	0.529526706157515	2.1141983447329	2.19850189339702	-7.6673175987718	0.330330352242857	-5.08548760216565	-0.97431143861332	10.3920629600187	6.181471401546	4.64996484967688	2.27053730723638	2.32320731437598	-2.1162369180793	-2.69109838059485	0.723542808906307	0.0828227438944861	1.28140430980277	1.55701039227871	-2.32360788596231e-15	-4.35211770932081e-13	2.15009960722701e-13	-6.82106484468058e-14	-4.8972851056546e-13	8.06866899005386e-14	-1.77885050439697e-14	-1.49259009557361e-13	-1.78228217367947e-13	-2.01978097943045e-13	3.48257325213062e-14	-1.0629211473121e-14	9.19491398168951e-14	8.70942247900401e-14	4.77212094439263e-14	-4.45898641631987e-15	4.0893395440722e-14	-8.42890752854319e-14
e28_SIII-2	49.0681487998167	-21.0795409555538	5.74823716196027	99.9759448579123	12.723778774161	-11.2313480771588	1.8454200269345	-24.4652412380147	-21.1664872388473	29.7171024818635	28.3823767076851	-54.9434472337964	10.3504345137709	23.8424929128706	-9.57452430614367	23.7595756264484	11.7026017981344	-0.828576933279817	-7.29957204182367	1.87576616189191	-10.5638407177602	-0.845765428388686	0.379206843112749	2.23535862914534	-3.94413410532081	-2.42120462404253	-2.08466419405786	0.105134857677726	1.07471973876757	-0.548980687192196	5.54935730376193	4.43785495634427	-0.288810506477693	0.885784483334893	1.72679800829827	-1.76938592233052	-0.542716043664154	-4.76936228952385	6.03858365637119	4.05259214971063	0.144654957093282	-2.20436015954772	-2.2163030975501	-2.569713258775	0.626159816400731	0.545149525040239	2.40538539277475	0.937659443194052	-0.0862356008470905	2.17323527253416	-0.747904895957737	-1.82872739339607	0.716063804940949	1.4866555109259	-2.16826072215097	-1.14856356086956	-0.934207859582608	-1.46448657009038	-7.21716523349736e-14	-1.85383136860656e-13	6.23952590441366e-14	-3.99757809320389e-14	1.19635204520741e-13	-6.05335280599167e-14	-4.9568747544082e-14	5.21210136682215e-14	-4.84777555554913e-14	-4.21395570889861e-14	-2.82871328357442e-14	-1.27436310202317e-13	2.63335360461969e-14	-6.98711379552852e-15	1.54786123154893e-15	-6.30717808709769e-14	3.19168519738455e-14	-1.22939961162694e-13
e29_SI-2	-9.56934270490933	14.6572875052958	48.5513722826072	-6.64950959001129	2.32752928014304	-7.56462481394441	3.76476749719866	-16.3810234046569	-15.7624308778668	-8.51961573855519	-1.87830205990351	8.36402366100324	-15.5405478001151	11.8005251191882	1.01884870134743	9.80964393713607	-21.9148554982783	9.33202278937683	-8.19280855920104	-5.73831314770446	-18.3612643904539	0.0485221733166108	-1.58004611528605	16.628653469573	-24.3460776494102	-0.841490364347661	7.26123348020292	12.4374526064301	1.72945044935218	3.97090850485125	3.07316656050607	-3.57616668520516	15.6098274502401	-12.7740754753734	0.875126678234485	-9.31457343014157	2.11198774565005	-9.33789207941831	21.0316307869366	-8.48057496503578	5.42978656781983	25.8436356160586	-9.29442432213684	0.396330845695645	-16.8855374568533	19.4227761315979	-40.1310580960929	-16.8846334724414	10.1132438588649	-3.96848692890174	-0.930264220979964	4.40096743511096	-2.33223703789817	0.530342767389703	1.62273737563822	2.60179926812462	-0.357628465335473	-3.43772577356915	4.69029112423747e-14	7.63724292276525e-15	-2.91049939682951e-14	-2.91895956190669e-14	3.46917319090506e-14	-8.59891585019978e-15	-5.64099548322483e-14	2.04946194563849e-14	-1.44239817572583e-14	-4.20909712791316e-14	9.89337192898454e-15	-3.54029956392554e-15	-1.05572018141431e-14	-5.30135017915573e-14	7.01328508071961e-14	-1.03547568739912e-13	-3.28404838045859e-15	1.45422953193308e-14
e29_SII-2	-31.172571969719	13.0208709844679	19.1774213217183	5.88909378940565	27.5023918414059	1.26478723868071	-6.41192605479404	-20.4862889776513	-6.06347390441094	-7.82089788869147	-21.6258163920802	-1.63545869623874	-18.7905908202896	12.2168129614862	7.77993157676159	8.06828060945723	-19.4595179426228	7.56461449838593	16.3461382140612	-17.1109946386733	-15.0909540688364	-10.7108789879014	-12.5269522386071	-10.2582927886372	-23.6271793847243	4.63744108512767	1.53564398052599	-7.27521319424714	11.3285085539085	-10.1774081680546	-9.07821181113984	-17.388298852293	11.0585496230458	-7.11530779642965	-40.2067489671361	7.91988751310908	-14.9364295408711	7.82563450359067	10.7448234578145	6.553912632097	-12.2875571520394	-17.5669121191453	7.90102873746599	-3.68622706834056	-1.7179110084034	-11.8591973804001	12.7428994111244	8.23772754233906	-1.25531645982017	3.95246697606138	1.80770975971376	-11.1914781687521	3.07847484224333	-3.93167365917957	0.365802429689034	5.59035582679152	1.52400067481398	-1.62818570225669	-2.57534878839172e-14	1.94954339808153e-14	-2.73020402943511e-14	-3.38107905388518e-14	-1.91395835812125e-14	-2.61976990665116e-14	-2.98968749062878e-15	4.27464595838256e-14	1.94941719017239e-14	-3.92318962689694e-14	-1.64131403780632e-14	2.56016047120791e-14	-1.05889689377969e-14	3.8921502739514e-14	2.59063400614469e-14	-2.70830992181448e-15	-1.30971622436249e-16	-2.21057438846983e-13
e29_SIII-2	-4.24839381718989	-13.04994362473	-21.9196136878932	-1.90459842402928	-0.621252414701067	18.1733173273798	10.6302871853118	-23.9212887266546	-8.58112770721083	-9.07150158757429	0.265725544520053	-0.235145608441923	-15.9871615047406	-0.124561062235416	10.8055634813546	3.65996767496835	-18.0918384089645	4.63700121764761	-9.41189367445779	-20.5889071345145	10.3747972771132	-9.6594116191054	11.1588850070874	2.06622788708546	-27.0732841857231	11.5152889292102	-32.612155380603	-23.7118864123562	-3.32707542503787	-4.31690224964619	-21.0049303412964	16.2440814784057	-16.0547973370205	12.6626785072722	24.8369684831451	0.824668309696921	-21.0667423328409	-6.84000195088188	12.2535026391537	5.46116338662098	18.0496058913636	15.9872934391446	7.95742322208911	4.20338341432168	4.13761943137501	-3.39819175700824	7.06710635505064	7.51978735438198	-14.9615331777943	-3.83633649597579	12.5878166812485	13.3938982442964	10.167048924948	0.625511594257596	2.08385880865677	-4.83534313806454	2.93748766324853	-1.24963808500901	7.97899073201602e-14	1.70997418969757e-14	2.04149034916529e-14	-2.08374983934334e-14	-5.45394892442763e-14	6.65330692015825e-14	1.85634927568623e-14	1.85551444001342e-14	-9.10154384584777e-14	2.4824055571554e-14	-6.90057819913159e-14	-1.52128743630131e-14	1.22562550386451e-14	-2.26923514701216e-14	-3.41171318626876e-15	1.67317331864481e-14	7.19476561661381e-15	-2.9282782795792e-14
e30_SI-2	7.53411898056564	2.25690823982496	-20.2598556870975	4.14046479083618	0.416571791702262	8.03726065104033	-5.69161559888844	1.69093070508916	4.17396442465503	1.33654129485045	1.94405676216537	-7.99828485660014	-2.09931049416771	-3.03922658275123	-4.65809714058598	1.57122185396215	1.51463193535189	-2.65296334228701	-3.15009922325362	14.272864989399	2.69084090493869	-8.87678452996114	1.21387868353818	2.86515983943727	-1.02554860689242	6.27696696094378	1.40967297179856	2.86919404857281	-14.8390364323021	3.75563956357679	-3.46328346595328	-13.2778748663537	7.32107040775783	18.4044091310103	-15.9579387337364	0.0314210944222284	-1.78899694147556	45.6974294840166	-0.181269244705853	-12.1859547442022	32.3805778457429	-9.21125243812392	-10.5695983642993	13.3410674411509	18.0565318603225	-0.464953743672487	14.7489229073632	-13.1442862425846	-11.2487289040021	3.72758944172265	-1.28259996604684	19.6161146942295	-15.8775936245359	-4.30649338770067	-18.8923010060328	-0.58808114750356	11.2059900963944	1.9702751463703	9.66879571198676e-14	1.87563460653261e-14	-1.06777379906692e-14	1.59054898158512e-14	-1.86168355037486e-14	-5.19257827382748e-14	2.7883403051765e-14	-2.21547498228947e-14	2.34194445520447e-16	-4.35110525083895e-14	3.65752892382554e-15	3.99811070752112e-15	-3.57471214088023e-14	-1.06832755532651e-13	5.98811161788872e-14	-9.99872724221675e-14	2.30160400287172e-14	-6.34529321447141e-16
e30_SII-2	-33.620731571942	-24.1437422707266	3.00671464463317	-8.49356693188315	7.9838741521856	5.40392366079065	-17.6835801452209	-14.2378251840654	7.74557506087433	2.32355164282948	-13.3018975739525	-15.1598743110618	-12.7578034478661	10.3388441255539	6.43149009708377	3.15531372795928	0.594595535518477	6.36062728854189	-0.989022854808988	2.09794796074242	7.736045347475	-0.21144536149887	7.83223348391603	1.86648405279658	-1.27566696891936	-4.81637169206591	-6.52818696598294	4.28352666251047	-5.60657416071842	27.4614521534705	3.78387566470994	-5.90163728226834	-7.71432534789178	6.15564708541218	43.4306690772494	-9.30537684432257	28.1923876515206	0.335072698286614	-17.1509057878627	-12.6350951422674	-10.055036859657	-9.49542801653466	-23.2942383440515	7.06697918519702	13.5094025651446	-2.69531276511302	-10.521770482436	1.99462942261044	-5.39071589228044	-10.8576757728831	3.08175267320949	-7.9033272211234	-2.76535008173757	13.5431491625293	-7.77860756212056	6.87852173709836	0.411747421686246	4.18540868368667	-2.63621589835505e-14	-2.88740318005014e-14	5.43042444779013e-14	-5.50550273772932e-14	1.32855965812029e-14	-7.70350038099832e-15	3.71688357175826e-14	-5.18051313652679e-14	-1.82094465374372e-15	5.45111373574658e-14	-2.12632645865685e-14	2.53926111908054e-14	1.94644647621978e-14	-3.47752425813863e-14	-4.35194686277535e-14	2.34742780769182e-14	-8.87026996992946e-14	1.85000669297719e-13
e30_SIII-2	-34.3030940086682	-8.05863116296259	-16.4717450010988	-25.0793376143747	10.0463112330647	24.6933487134059	1.44061942771986	-15.5186332768394	-1.5891580441221	9.04727789766486	-7.15644331906154	-10.7931859558757	-9.17180965564378	18.234904343211	-26.7218652545041	10.6750763868402	18.0135161691182	4.47042003947869	8.88612152204998	9.05752489793699	-11.8286162039804	-1.02717523881096	-6.93700370882325	-9.65286513181982	6.9065473226209	-6.57070198832176	35.3619415819515	0.363265243232056	-22.3701880610083	-12.7509440150348	21.9251416933431	-11.602007306469	21.6105387381302	-7.59873612093958	2.57985230789299	0.0544958464017911	-11.3049487111038	-9.82951717209136	-28.723022646654	-9.20420964551154	7.17683112116721	24.0775008284617	11.6003595379479	-8.46318718383236	19.5717895920959	-1.46441692092551	0.825993057436568	-1.42407227514707	-4.20474984009349	4.92015567188121	2.98436278179804	-6.39238075679886	7.79374490125287	-8.092549927876	0.784720230488588	5.73510155865445	-7.51019764208139	0.842531561638917	7.14952185995599e-14	7.56843504832799e-15	-1.51722574391264e-15	1.35359930729384e-14	-3.81219036373059e-15	-5.85079537986435e-14	8.03157453738157e-14	-5.01915132719577e-14	1.05923753654976e-13	3.59107952792662e-14	6.55518120253745e-14	-4.40340580838694e-15	-1.03264835918382e-14	2.22505119797795e-14	-5.30988013974776e-17	-2.87162058455054e-14	8.31257805644636e-15	6.49859940166087e-15
e31_SI-2	-36.6958166836723	-6.13084159533913	-8.62891830969767	13.9627291357787	-9.7719291906549	-1.57715569561155	10.0350465020156	0.309825386635133	1.07281039168948	-4.75421497328237	-13.1270311467114	6.65890705475527	7.53875291532218	-6.30039141933265	-8.03204837923525	10.644309805225	12.1674520203593	-0.746663802559505	-5.91686735389464	-1.91745824504598	-0.667217875350137	0.0463523746516931	-4.58908048613274	-15.5761811109315	2.14171684501352	5.96734185101258	-3.74178433847747	-9.80912590643873	-1.03584714722647	-10.3024669687955	-8.0562687312096	0.128241549014594	0.360940103763522	-0.472602985317134	8.19189563563795	6.96952109243506	5.15615648532089	-15.0863799412214	-12.4342963085486	-20.1599129339319	-21.5882838091772	-18.3823508056808	7.91234739276198	-15.8564587633765	-5.45500560908224	43.546806135232	17.1285649413283	30.3645165719834	7.32819176723581	-8.52544532534235	-3.24973865556666	9.61636917230715	9.00513369753387	-4.89685139290524	-6.07053845075936	-10.8283252323407	8.8318623074575	-0.308579899564556	6.28551030668056e-14	-2.21083967918891e-14	4.55982907682229e-14	1.1108518618852e-14	4.9810416208329e-15	9.72025194709292e-14	2.0119322874379e-14	7.35668036905279e-14	-1.07033251619398e-14	7.08634810987069e-14	-3.91898969873128e-14	-7.25008974297031e-14	8.7134292836577e-14	2.32979000674982e-13	-1.66787319632461e-13	3.72500776968723e-13	-2.36720365531795e-14	1.96275287689396e-14
